Genes	BAT1	BAT2	BAT3	BAT4	BAT5	BAT6	BAT7	BAT8	BAT9	BAT10	BAT11	BAT12	BAT13	CRD1	CRD2	CRD3	CRD4	CRD5	CRD6	CRD7	CRD8	CRD9	CRD10	CRD11	CRD12	CRD13	CRD14	CRD15	CRD16	CRD17	CRD18	CRD19	CTX1	CTX2	CTX3	CTX4	CTX5	CTX6	CTX7-1	CTX8-1	CTX9	CTX10-1	CTX11-1	CTX12	CTX13	CTX14	CTX15	CTX16	CTX17	CTX18	CTX19	DR1	DR2	DR3	DR4	DR5	DR6	DR7	DR8	DR9	DR10	DR11	DR12	DR13	DR14	DR15	DR16	DR17	DR18	DR19	DR20	DR21	DR22	HIP1	HIP2	HIP3	HIP4	HIP5	HIP6	HIP7	HIP8	HIP9	HIP10	HIP11	HIP12	HIP13	HIP14	HIP15	HIP16	HIP17	HIP18
DLD	11.2587536932725	11.8421368221558	12.8255887098156	10.1941149250704	11.2046639735527	11.2676764057763	10.8194455687472	9.96898733135155	8.77234949843877	7.55901658292625	7.23879408355642	10.9909040995129	8.08763858724798	10.9225576660438	11.1820911325904	11.4966021904307	10.1487163173533	10.9732152373413	10.3891977554482	11.0435384974688	9.7949282025602	10.7525683776775	10.8724303807041	11.5795767844452	9.66176587659357	11.6062020808162	11.8796025602873	11.4841129986393	11.8421368221558	11.9313547115625	11.3119202587719	11.1617708194998	3.88239259820725	9.43545735578924	5.81665946368093	6.32620810934081	4.77708472627392	7.41627049514877	9.59878063722184	7.28090694711193	9.11074323206926	7.65745331224628	6.66040655016247	4.39885090858743	2.99920999647404	6.71550904781415	8.06446250121667	8.51860679139762	6.85205722256067	8.62279853400909	6.14533840296524	6.26189218638637	4.742473546995	-0.240464494845743	7.47465002150828	-1.61765036100971	8.55204398039554	8.86467048445636	8.84186303342496	8.71068651409516	4.31609980102425	7.28842905161831	2.91223279277264	9.37867630042787	6.44725555447413	5.65067416599716	0.305355492487636	5.75837438057728	-0.369324470445978	6.95948711975706	2.08895247371663	-0.385164338669613	5.60820899288292	7.37006479045161	5.96563179651015	7.21946419153769	5.43108206794269	6.03432423027274	6.47747145068506	6.07877143014873	4.21539289627069	4.72574003554568	6.25107607553856	5.91965050773654	5.25212226550374	3.54859854003696	9.04176043045417	2.23678565321679	3.47608987815728	5.06753842857284	5.30258581038715
ECI1	10.0906296531906	10.9405598766135	8.85590179712365	6.03432423027274	10.7182108169106	9.53263605850023	9.96219176196561	8.68769917686869	7.42539824110216	7.55901658292625	7.99725131203862	9.73307223819882	5.83374912539393	8.45284070810559	10.020989586189	7.99725131203862	7.88462788699226	8.44325308747019	6.57132484598968	6.98722414093606	6.90587407021777	8.80992705976501	7.3501441920404	7.96088389672873	9.21345018757846	9.23707731302792	8.15969632203894	8.91064063817037	7.85752088548793	7.72979713708674	8.97589007800384	6.75859751562536	-1.48114366609214	4.79026580275729	-1.41528831899769	7.81308543315623	1.47426442689079	-1.35425042042562	-1.84140322433363	-0.731066932086595	3.08898786286967	-1.27491822209974	-1.66520601452908	-3.88011869663376	6.51116386632468	0.246651865271097	-1.23933379309665	-0.369324470445978	8.00674610171358	1.52825159882712	1.08690071240172	-3.48229698877331	-0.977535608849974	-3.11287604055122	-3.5632520541152	-2.82169791953029	-2.58030262879949	-2.23303783358348	1.81107395989917	-2.87330747341724	2.95160628904277	-1.97022374424539	-2.87330747341724	6.87234631302698	-2.77162247126908	-2.06162242549096	4.79026580275729	-1.6315742244868	-0.369324470445978	-2.19438619578248	2.08895247371663	-0.385164338669613	-1.31107064327906	-2.67872869149627	-1.48114366609214	-2.1216614849761	-1.40895186089262	-0.160936823277957	-1.84140322433363	-1.08231337132148	-1.11392396433759	-3.49197898942276	-1.44558644802967	-1.6315742244868	-0.926206347294023	-2.1611256442866	0.410124990700911	-1.38654275933725	-2.76895113777872	-2.74795623190998	-0.993207898937827
EEF1B2	11.7079080521794	12.1194536373403	13.2770936484342	12.1950668557053	12.4301036472464	12.1950668557053	11.8622539659286	12.0109003803481	10.5277898098326	11.4547888882085	11.6618694651854	12.987990149343	12.0729257018552	13.2770936484342	12.4683896295714	13.1937573064161	12.987990149343	12.6564900337243	13.3645051806989	13.3645051806989	12.686903250613	11.913432975156	12.7756726230865	12.9297339825373	11.2360128838701	12.7756726230865	12.4301036472464	12.7756726230865	12.2775953644583	12.1194536373403	13.0528088360498	12.9297339825373	10.4032517397924	11.402835604372	10.2897059578884	10.8095205944512	10.9065658413666	8.9416699113454	10.4800823778088	10.4939514186809	10.5552706409203	10.0682058034386	9.29594720128826	11.1429171101623	9.37867630042787	9.83660464154981	11.0807007040203	10.2266462946797	11.1820911325904	10.7066116254721	9.7193308836064	7.58273927512254	11.2587536932725	10.3473184145606	10.3279462229727	12.6158465542408	12.1194536373403	12.9297339825373	11.2360128838701	11.7079080521794	10.5000984132357	8.79395355563401	8.9416699113454	10.7350159938238	12.0109003803481	10.8724303807041	10.3345157426321	11.6182063087367	12.5764307090243	5.60063713683716	7.85403104310414	10.7102088575644	9.77438256196624	10.8194455687472	11.214200184391	11.1310315924611	10.8552352874966	11.0169541298119	10.5408963369617	10.7603655691411	10.4103178747948	9.69831868961416	10.6354303471451	9.7949282025602	9.89615728700021	10.1042527883361	11.0705652566606	9.64229821059221	11.0169541298119	11.3651907519189	10.3993775800546
EEF1D	6.95442994031097	8.96132195831657	8.04233723284681	9.20691048186406	5.76393749700457	10.8801543647681	5.63856628509968	10.9566405744021	10.0682058034386	5.87733371550736	8.383990867813	8.74508308715836	10.8013693369235	10.5724770434967	9.40106087214318	10.1733275693785	9.66176587659357	10.7603655691411	8.34815107081448	9.7949282025602	10.3142142821657	6.99224434214253	8.4679519696057	10.0329315062849	8.18446481818078	10.020989586189	10.2232095691008	10.5481750381083	8.96132195831657	9.55540639079264	10.0835329549389	9.40753158051757	7.20338016143254	3.75366163442815	5.74069877102963	9.11851379232965	6.77047772946613	8.61378524054243	2.34591050802666	4.64956179248899	5.85730783346893	8.36637176223908	6.81381139450933	4.21539289627069	7.91351651286646	8.42565276673947	7.02486106142546	6.54784567282896	9.61296467687374	4.742473546995	6.77047772946613	0.618814336111458	5.44404003456252	2.24746890251087	1.49264756552522	9.90424254012087	4.04385439387651	6.07877143014873	0.228823343103483	5.43108206794269	10.6878768868089	3.32041502779873	7.11844501977558	-0.0466445231899334	6.92538711574865	4.35617621372427	7.92595579454307	8.4679519696057	5.64462022554842	5.13747567547055	2.08895247371663	-0.385164338669613	3.22712016438545	5.03489892506223	5.93955967573711	5.5227745065887	6.07877143014873	6.31481924093233	6.58281013529835	8.20669964495308	6.62955475142094	4.58827315049925	8.18446481818078	5.1835876221652	5.44404003456252	9.60563293617559	5.34387609070427	8.21418985597138	9.44351432171035	3.85971381685033	4.64222256559643
EGR1	9.1803999504072	4.20606224318351	0.863398157748525	3.52050676970475	9.09535309341149	6.98722414093606	0.663140831970973	7.03575801818914	8.68769917686869	8.1227824491626	3.18443209474318	11.9657843680273	12.6158465542408	12.987990149343	3.61452495794634	11.9657843680273	9.99536063666753	12.050352789367	12.5392471906138	9.46972169373869	12.8709646929068	12.7756726230865	4.45932173456285	12.4998741842925	11.9313547115625	12.3923465647398	11.3903901919899	13.1260183429476	13.1260183429476	12.3649372267969	13.1937573064161	14.5715956938783	9.92407132958114	3.06542088017739	3.67029906359435	-0.613777090931718	-1.03593818897892	8.2423481268053	11.0911803848027	7.5089466492242	1.0217597690348	10.472717707661	-0.262189131183828	9.40106087214318	-0.230855240894888	8.23485366757871	4.82287355235665	1.12165197144083	4.19673159009634	9.87001745444806	8.03378794324558	12.0729257018552	6.84088151255064	11.1310315924611	7.56684801985415	4.6669483252943	3.92712959291653	3.24700718631194	11.8262937815624	10.2300830202586	11.9889448601022	6.14533840296524	11.3410771891217	10.0682058034386	4.71425480397291	6.75859751562536	4.63488333870388	14.196604696235	9.89615728700021	9.91103020436779	2.08895247371663	5.02017551426098	5.60820899288292	7.42539824110216	7.27338484260554	7.26466870768783	3.77116432152578	8.31204748100486	6.86290577298554	8.5475667446097	6.55812256614654	8.64893062439859	6.1689541662722	5.96090881105126	0.447700382576923	6.46835303029553	2.83378960198012	7.77478874982177	8.98803945470349	5.71620262556056	5.16377843689389
EIF4G2	12.1950668557053	11.4277134450893	10.8801543647681	11.8796025602873	13.1937573064161	11.9889448601022	10.5943643905029	11.8262937815624	12.987990149343	11.5385333582312	11.6776554164489	11.2800943923212	11.3774144573792	12.3649372267969	12.6158465542408	11.5795767844452	11.8622539659286	11.5122138310105	12.7756726230865	12.4301036472464	12.9297339825373	12.2472523752332	12.4998741842925	12.4301036472464	12.1194536373403	11.8796025602873	12.7756726230865	12.0948425072399	11.6182063087367	12.3337876778051	11.9313547115625	12.2775953644583	11.4154439694942	11.2459881057774	10.7182108169106	11.7421999183529	11.7739298518464	12.0302610100834	12.2203004193406	10.3955034203168	10.8472076415467	10.355486737295	10.472717707661	11.6473096512721	9.48293192719846	11.7917936466342	11.1521397426643	11.2360128838701	13.2770936484342	11.6473096512721	11.6776554164489	9.48293192719846	9.8497395222644	10.7757573780219	10.020989586189	10.6162174731511	11.1023565260661	10.7350159938238	10.9313502182941	12.1194536373403	7.76898420316534	6.4233028288276	11.7421999183529	10.4662150272599	10.4580418964186	7.69437951660381	11.1225069053842	10.3412654414471	11.8622539659286	8.9416699113454	10.9566405744021	10.7603655691411	11.3265968948032	10.9405598766135	10.6162174731511	10.5788340645813	10.3761240722593	11.5122138310105	10.4458680141692	10.9065658413666	8.58467673303658	9.88311027772251	10.168151457992	10.6482717113513	10.4580418964186	9.76067839288985	10.5000984132357	9.98932099657729	11.3774144573792	11.2459881057774	10.1803094794572
ENO3	2.63380908494924	-1.9603943653785	0.863398157748525	-2.1128576726786	-2.26181168124793	-0.262189131183828	0.663140831970973	-0.969564897572965	-2.40227164017917	-1.91949303473315	-2.21371201468298	-1.93591120805954	-1.98005312311229	9.49707404301917	9.50364836680592	10.6637338533377	6.80363065469487	10.6322159740622	11.2046639735527	10.4580418964186	9.29235667990363	11.1932105344232	8.44325308747019	7.89444347974677	10.601291404939	11.3651907519189	9.4624406965512	11.1225069053842	8.54308950882386	9.67642155227928	10.3826503067004	7.97830385186013	1.15215978713984	1.56666939290093	3.96492899724406	-1.36823805157525	-3.66791294400127	-2.47039073387577	-2.68983465542744	-3.61227593852565	3.08898786286967	-3.62025873991767	0.168435167772096	-3.59890802969446	-0.601992279638939	-2.01081523713192	-1.6315742244868	-2.98172061926095	6.09847035502316	-3.41373844913032	-0.268990558266013	-3.48229698877331	-3.61626733922166	-3.11287604055122	-3.5632520541152	-3.61626733922166	-2.58030262879949	-2.23303783358348	-3.08377127483937	-2.87330747341724	-2.14705663672281	-1.97022374424539	-2.87330747341724	-2.60885498445539	-2.77162247126908	-2.06162242549096	-2.77162247126908	-1.6315742244868	-0.369324470445978	-2.19438619578248	2.08895247371663	-0.385164338669613	-1.31107064327906	-2.06162242549096	-1.73530655193497	-2.0027769994331	2.76054200132489	-2.84006097581289	-0.436071654758172	-2.99844794365289	-2.52655114975147	1.13690587929034	-1.23933379309665	-0.240464494845743	-2.09850194084093	-1.31107064327906	-1.09505402935005	0.0583948740623972	-2.07464588739434	-2.9051034315912	-2.57014704111656
EPHX2	11.5921806974239	11.2046639735527	13.1260183429476	11.1023565260661	11.9889448601022	12.3067047106692	11.5385333582312	11.5921806974239	10.2100481807796	8.15969632203894	8.67962715200994	9.0749480181919	6.75097390298569	6.71550904781415	8.8714556935058	7.5089466492242	10.5861610013819	10.6240074278027	10.7262326006606	4.39885090858743	2.62141196239637	6.29660000316846	7.31701643872467	8.51860679139762	8.64893062439859	8.80992705976501	7.15763787278116	8.27651341226842	3.7974874404406	8.13305693752848	10.5943643905029	6.40062891186406	-3.70311785606337	-2.9184371666266	0.579224798697635	-3.43907578928732	-3.66791294400127	-3.50166099007221	-3.29239466618283	-2.77162247126908	-2.58579802030266	-1.27491822209974	-0.71292687779672	-3.3595734182727	-1.56413470378302	-2.01081523713192	0.452829572002065	2.05016564686624	-2.41691771522885	-3.41373844913032	-3.55028263469189	0.425253138413214	-1.43043738351368	7.83289241959202	-0.160936823277957	-1.70909063446704	-2.58030262879949	7.85752088548793	-3.08377127483937	-2.87330747341724	-2.14705663672281	-1.97022374424539	-2.87330747341724	-2.60885498445539	-2.77162247126908	-2.06162242549096	-2.77162247126908	-1.6315742244868	-0.369324470445978	0.635471082544136	2.08895247371663	-0.385164338669613	-1.31107064327906	-3.01951350121304	-3.62025873991767	-3.36301958326138	-3.3595734182727	-3.09790744917286	-3.45541186671681	-1.48114366609214	-3.52053408458049	-2.13298762915902	-3.36301958326138	-2.06162242549096	-3.37743342861169	-3.43907578928732	-3.76340291516921	-3.59890802969446	-3.79762719368841	-3.06750925171117	-3.44165864018202
ETFA	12.9297339825373	12.9297339825373	12.2775953644583	12.4683896295714	12.4683896295714	12.0302610100834	12.4301036472464	8.51860679139762	5.84250822365651	8.33494912601873	10.9144009309769	11.402835604372	7.39325276870568	10.9648602179073	11.5656042416814	11.3774144573792	9.89047289930284	11.0000892678735	10.4524220986883	10.3279462229727	7.72979713708674	12.0729257018552	11.0169541298119	11.214200184391	8.97993304129526	11.2910397149347	12.0109003803481	11.2360128838701	10.3473184145606	12.0729257018552	12.0109003803481	11.1310315924611	4.97610673185188	4.53726547779612	3.17039299139151	-0.063347961754707	0.485898831663122	1.95536522114731	4.30667133163296	0.69081058139781	5.48554945658403	5.71620262556056	3.76241297797696	2.87761584763475	4.87618695616971	6.353631911644	1.0217597690348	6.68973675041535	6.03432423027274	7.70465073480604	0.177062058139861	-0.13569132244135	1.38256487213812	-3.11287604055122	3.27154491390187	-2.58030262879949	0.246651865271097	7.91351651286646	4.02847409032548	9.42808412621299	2.95160628904277	9.42808412621299	0.447700382576923	8.97589007800384	5.7992262971296	3.67874023552781	6.26189218638637	-1.6315742244868	7.85752088548793	8.77234949843877	2.08895247371663	-0.385164338669613	5.60820899288292	2.57767114506087	2.00644424904499	3.47608987815728	5.86335653330308	-0.0117285111758257	1.97152739699337	3.39953564187062	0.485898831663122	0.108093871321935	-0.436071654758172	2.11660291514133	-1.13279389932512	0.447700382576923	6.78218886673918	0.635471082544136	0.210994820935869	0.998646428607732	0.121978574063814
ETFDH	10.6712800353635	10.8801543647681	10.3891977554482	8.15969632203894	8.56813659014144	11.8262937815624	11.0338403958155	5.00340789312859	4.58827315049925	7.12601726055662	9.76790918493147	10.1338989199866	11.4841129986393	10.3201716665438	10.8013693369235	10.2434012183828	8.48902468060014	10.1119969852998	9.4624406965512	9.76790918493147	9.44351432171035	9.99234081662241	10.3826503067004	7.81308543315623	9.47597039517772	10.4800823778088	9.24016555054568	10.2165586196913	7.54200788868633	10.0753883028818	9.63586883249103	8.73775524266406	-0.993207898937827	8.1504714808846	-0.731066932086595	-3.43907578928732	-0.539575031243038	-0.148142346942487	1.97152739699337	1.47426442689079	-0.0196718258405686	-1.37739040545625	1.12165197144083	3.05292878211063	-3.22165583386936	1.38256487213812	0.279891911962412	3.47608987815728	7.20338016143254	4.16993056202684	-0.750659627372496	-3.48229698877331	-0.255387704101643	-3.11287604055122	-2.09850194084093	1.64315065748028	0.246651865271097	-2.23303783358348	0.228823343103483	5.86724822756547	0.770688926648138	-1.97022374424539	5.35795605779787	-0.0466445231899334	-2.77162247126908	-2.06162242549096	2.95836038917428	-1.6315742244868	-0.369324470445978	-2.19438619578248	6.78775056798669	5.02017551426098	-1.31107064327906	0.394996842988608	1.51156961590475	0.394996842988608	-0.180626433737804	0.425253138413214	-1.11392396433759	-1.31107064327906	-0.436071654758172	-2.13298762915902	3.22712016438545	1.87445034421819	0.827264261985187	-0.969564897572965	2.43501501384879	-0.750659627372496	-0.160936823277957	2.78156685367502	-0.916092789494895
FABP3	5.21019617413863	9.27843366785234	9.49707404301917	0.849740194498015	4.92530912083775	9.16519373101055	9.75398693626152	-0.969564897572965	6.71550904781415	1.71216537772686	0.555372493431204	9.09535309341149	-1.98005312311229	11.2046639735527	9.71176561648362	9.77438256196624	8.37613938355465	9.78735263632297	10.3201716665438	9.78735263632297	10.2100481807796	10.8724303807041	9.54411548198274	9.1564187208471	8.383990867813	10.6240074278027	10.2434012183828	10.520695342222	8.89432038512811	10.1803094794572	10.4103178747948	9.98932099657729	6.69530742377212	7.63021003325806	8.13305693752848	3.97462606116319	6.40062891186406	6.75097390298569	7.05859046001629	5.94571878958312	6.35881983881509	7.0893759896198	3.27154491390187	8.08763858724798	7.195068835111	5.90515026325705	7.5952775347755	9.51051968670701	-0.0196718258405686	5.21019617413863	6.05285124538916	8.03378794324558	2.90356231601272	7.0893759896198	3.83747512899628	9.44948363743151	7.8458700286886	1.48345599620801	4.34729852285056	6.28462415380263	8.57598168522624	5.94571878958312	5.26374187923683	7.81308543315623	8.57598168522624	8.53938872730969	8.05068617393311	5.19772685749602	7.61805867287946	7.5629323013902	2.08895247371663	-0.385164338669613	-1.31107064327906	3.04043668404387	6.15841489910505	5.08687732813013	7.24752535605686	5.95618582559237	4.91000802625657	6.30940591219948	7.91351651286646	0.931077869248975	5.82499002713134	6.91686781560003	5.22479477737836	5.12576213560022	6.12033578628499	3.80579408575004	8.31204748100486	5.93955967573711	1.65928613465039
FAM134B	0.849740194498015	-1.9603943653785	0.863398157748525	-2.1128576726786	-2.26181168124793	-0.262189131183828	0.663140831970973	-0.969564897572965	-2.40227164017917	7.12601726055662	-2.21371201468298	-1.93591120805954	-1.98005312311229	8.9921029048203	10.4662150272599	8.98397600458668	11.2800943923212	9.67642155227928	8.09603725651011	6.52079316912968	6.97644305183232	9.41450785452551	11.0807007040203	10.3142142821657	10.2232095691008	8.95163205656253	10.4662150272599	10.6386447202281	9.08203989761923	10.3345157426321	9.5634494340209	11.1932105344232	5.65067416599716	5.71620262556056	9.72599768425082	5.35795605779787	9.87542502552142	5.56161889699817	5.65067416599716	6.38939983640158	7.57714063848722	6.75478570930553	4.48872601303309	3.32041502779873	7.63833544225907	7.95671903059634	3.49593251886451	5.33405054593371	7.90927486090448	7.89444347974677	4.52038150709609	8.74508308715836	5.88352750918686	3.49593251886451	7.03060093303704	1.47426442689079	1.31118878939773	3.7974874404406	5.19065723983061	2.00644424904499	9.93014407227299	10.7262326006606	8.2423481268053	9.71176561648362	6.43609015765511	10.0076415858675	8.24741725464653	9.96219176196561	10.7030143933798	9.4564842887646	2.08895247371663	7.07841111151227	7.06753365613331	4.43833307788905	1.59580709302241	2.95160628904277	5.30975501389278	4.43833307788905	4.50675258640472	3.34650416475226	5.50738787307979	4.57209051382036	2.22330439033077	7.63021003325806	5.27864757554757	6.25107607553856	6.79331226923419	9.140453614598	1.24028425641781	5.78507535543773	6.01969937882474
FAM162A	9.86273679019619	11.5656042416814	0.863398157748525	9.62852499761961	9.76067839288985	8.48220536420166	6.73796841759198	7.34027663519931	4.67617048536577	10.8365746472177	4.52882349244611	10.5481750381083	10.7689524272096	11.5921806974239	12.2472523752332	11.8796025602873	12.3649372267969	11.6062020808162	12.4998741842925	12.2472523752332	11.2676764057763	12.2203004193406	12.3649372267969	12.3337876778051	11.0435384974688	11.6473096512721	11.5385333582312	12.1709178947262	12.3649372267969	11.7917936466342	11.4277134450893	12.0109003803481	5.29541660688152	4.83834137093036	0.177062058139861	7.52063247288898	8.69532962236427	2.85118356780772	5.28703209121455	7.04091510334125	3.08898786286967	5.35795605779787	6.36930666977307	7.00702993615742	10.1416830240498	8.01669926312602	5.65067416599716	7.55077122612337	6.26760369128025	2.93287772922191	3.60265519116446	9.12595221762026	3.98432312508232	0.587741057066637	7.96088389672873	0.228823343103483	9.00951571246721	1.93224309818875	8.383990867813	7.88953568336952	6.13263370074677	-1.97022374424539	7.26466870768783	-2.60885498445539	3.27154491390187	11.3265968948032	3.50821964428463	-1.6315742244868	-0.369324470445978	4.61117329347314	2.08895247371663	6.32051367513657	-1.31107064327906	6.27331519617414	6.80363065469487	5.77822283518043	4.89322899701744	7.93526201422618	3.3009844152898	7.67658701667713	7.48318351639781	6.67352159801935	7.80369246772197	4.71425480397291	2.20982312744475	5.70314054692628	5.72866080246493	1.94380415966803	7.90927486090448	5.84688367864564	4.11567407424056
FH1	10.0753883028818	10.2897059578884	8.71909153979629	8.89432038512811	10.3761240722593	8.15969632203894	8.45896593610866	10.9225576660438	5.00340789312859	6.23624011618373	8.17175760182235	9.59878063722184	5.25793207237029	9.29953772267289	10.3761240722593	9.62048178272486	9.37867630042787	9.83660464154981	8.59601929669712	10.0753883028818	9.74735482645833	10.1189981672585	8.72740578673832	9.97657340749179	9.37239951996411	10.472717707661	10.601291404939	10.6562944515928	10.9819021385885	10.8978407194232	10.4524220986883	9.61296467687374	6.2246147230998	6.71550904781415	5.61578084892869	5.15196418027798	6.95442994031097	8.42565276673947	7.77478874982177	9.22937477999976	6.18536505249099	9.64849593620684	3.3009844152898	5.98658694240207	8.70241384062188	7.93060890438462	6.08844189530467	8.53568794579551	10.5149632083071	5.96563179651015	5.87733371550736	-0.625367479121035	2.11660291514133	4.57209051382036	6.09847035502316	5.80652471856417	5.30975501389278	-2.23303783358348	3.38753722685656	4.63488333870388	7.5952775347755	-1.97022374424539	2.53739082402285	-0.0466445231899334	2.11660291514133	8.86467048445636	2.95836038917428	3.72341909731306	8.13305693752848	4.12478128864785	7.34521041361986	5.02017551426098	-1.31107064327906	6.53000803854995	7.53314697522551	6.19513862215741	5.85125913363478	7.39325276870568	4.98701541140879	7.70894546992243	6.84088151255064	3.41153405688468	5.95618582559237	7.07297238382279	5.9334005618911	6.08844189530467	7.16521490149067	1.50210859071499	7.1852680781985	7.96088389672873	4.8498115635138
FHL2	0.596257315435638	-1.9603943653785	0.863398157748525	-2.1128576726786	1.05214945336261	-0.262189131183828	0.663140831970973	-0.969564897572965	8.88579776656694	2.6090148398435	3.25455256415939	6.20727399843606	2.79898124491377	11.4841129986393	12.2203004193406	11.3531978784066	10.1803094794572	10.4524220986883	10.5943643905029	11.0611331647229	11.6182063087367	10.2026506396403	11.4154439694942	12.4683896295714	5.13747567547055	12.0729257018552	12.6564900337243	12.6158465542408	13.2770936484342	12.2775953644583	7.67658701667713	11.402835604372	2.00644424904499	-0.993207898937827	-2.2474247574157	-1.67886468226774	4.26786930458826	0.194028439537865	1.90908392257792	-1.21714428338257	10.3826503067004	3.96492899724406	-3.44775988340639	1.74662495952034	-0.230855240894888	-0.531159551926216	-1.80952504762972	-1.21714428338257	0.457958761427207	-0.740863279729546	-1.32566671627752	-0.321893870655343	-0.502418877246331	5.94571878958312	-2.70839799073434	-2.23303783358348	0.596257315435638	-2.23303783358348	-1.29950360469336	-2.87330747341724	-2.14705663672281	-1.97022374424539	-2.87330747341724	-2.60885498445539	-2.77162247126908	-2.06162242549096	-2.77162247126908	-1.6315742244868	-0.369324470445978	-2.19438619578248	2.08895247371663	-0.385164338669613	-1.31107064327906	4.09801589333931	6.11322867386775	3.76241297797696	0.596257315435638	6.01491614353142	3.27154491390187	4.76256142610198	1.81107395989917	1.86489248684655	1.52825159882712	2.76054200132489	-1.54962655501861	3.12459244175935	0.849740194498015	-1.14192877982836	4.52038150709609	2.36469810729591	2.11660291514133
FIGNL1	-0.304522944989536	-1.9603943653785	0.863398157748525	-2.1128576726786	-2.26181168124793	-0.262189131183828	0.663140831970973	-0.969564897572965	1.86489248684655	-1.91949303473315	-2.21371201468298	6.51116386632468	4.53726547779612	11.0247675022544	2.46585010272978	6.54784567282896	9.33035883634571	11.2587536932725	6.70488201913985	6.57132484598968	2.93287772922191	7.77478874982177	7.96843159980202	10.263485797423	2.29624610555489	7.89444347974677	10.0137262978753	4.11567407424056	2.40103062626703	9.36609315973205	-1.26189987809183	10.2232095691008	-2.55999145343363	-2.9184371666266	-3.5231169354752	1.92066351038333	-3.66791294400127	-1.79219992858948	-1.2053857738179	-1.03593818897892	-0.0196718258405686	-2.9117702991089	-3.44775988340639	-3.44775988340639	-3.22165583386936	-3.36646574825007	-2.78661711991539	-3.82847724777696	-3.52053408458049	4.24829126482855	-3.55028263469189	-3.48229698877331	-3.61626733922166	-3.11287604055122	-3.5632520541152	-3.61626733922166	-2.58030262879949	-2.23303783358348	-3.08377127483937	-2.87330747341724	-2.14705663672281	-1.97022374424539	-2.87330747341724	-2.60885498445539	-2.77162247126908	-2.06162242549096	-2.77162247126908	-1.6315742244868	-0.369324470445978	-2.19438619578248	2.08895247371663	-0.385164338669613	-1.31107064327906	-3.09083936200611	-2.77162247126908	-2.64521213402349	-3.3595734182727	-0.436071654758172	-1.88927042630961	-3.69906859455696	-2.62641655710494	-1.79219992858948	-1.70080699223672	-3.35692815055291	-1.37739040545625	-2.82584845457521	-3.33172554756513	-3.59890802969446	-2.98172061926095	-2.09850194084093	-3.24423173558582
FOS	5.68825512290134	1.61141113666629	0.863398157748525	1.88400820158984	4.742473546995	5.09422524286122	6.10584951444545	7.48685635291177	1.86489248684655	6.38200270498077	10.7603655691411	7.3501441920404	10.8801543647681	8.21418985597138	3.27154491390187	12.1194536373403	10.168151457992	9.93510349844064	11.9889448601022	3.01633050154125	13.7577914291049	11.7421999183529	7.47465002150828	10.2961037145885	12.686903250613	12.1709178947262	10.8978407194232	13.1937573064161	11.2459881057774	12.3067047106692	13.9340972506423	14.196604696235	6.02448261411806	-2.9184371666266	0.159808277404332	0.457958761427207	11.1932105344232	2.76054200132489	2.57767114506087	-1.88927042630961	6.03432423027274	-3.62025873991767	0.0942091685800567	-0.0853860140131289	2.36469810729591	5.11243261507784	6.26189218638637	7.24752535605686	9.53912136255472	2.34591050802666	5.61578084892869	12.9297339825373	10.2766982178204	7.65745331224628	9.94179480105219	10.4032517397924	10.5481750381083	10.4458680141692	11.0705652566606	11.3265968948032	13.7577914291049	12.3067047106692	8.08763858724798	14.196604696235	8.55961189461605	12.2472523752332	11.7079080521794	15.0741944552845	10.0270446180173	12.6564900337243	2.08895247371663	7.8458700286886	8.06005607143216	-1.37739040545625	-0.625367479121035	0.330366553291356	-1.65535205124649	-0.180626433737804	0.69081058139781	2.00644424904499	0.0583948740623972	6.15841489910505	0.998646428607732	-0.304522944989536	-0.860046950762982	0.0256449189416816	-1.34026278927599	-0.993207898937827	1.4023663240352	-2.09850194084093	-1.14192877982836
FSTL1	8.8714556935058	5.27864757554757	0.863398157748525	9.34590603795741	10.5069935253341	12.2472523752332	0.663140831970973	8.27651341226842	13.3645051806989	8.8714556935058	11.0705652566606	11.6333958659278	11.0435384974688	9.7193308836064	10.6240074278027	10.6386447202281	11.3903901919899	9.22080398937995	11.5533481887991	10.7920188604267	13.1260183429476	10.5788340645813	11.3265968948032	10.8978407194232	12.6564900337243	10.9144009309769	12.1194536373403	11.0074798539406	9.37867630042787	11.1310315924611	10.8095205944512	11.0338403958155	2.92090326953256	10.6878768868089	0.121978574063814	-1.17234546229241	-3.66791294400127	7.47465002150828	8.2423481268053	8.68769917686869	10.3345157426321	8.05068617393311	3.72341909731306	2.36469810729591	3.26304873903063	7.68026159739532	2.67458287269613	1.62701518031018	-2.41691771522885	2.6090148398435	7.15763787278116	8.39794000974962	6.03432423027274	9.44948363743151	9.78101464664247	6.3355490395351	5.47625312167003	1.93224309818875	10.168151457992	8.25248638248777	9.25007704962896	11.8068099570487	6.88187478593561	6.47747145068506	6.414531316028	11.1310315924611	3.32041502779873	7.8458700286886	8.82662643252368	8.64474795327663	2.08895247371663	10.9144009309769	4.87618695616971	6.91686781560003	4.23147160716711	5.1835876221652	7.93526201422618	5.80652471856417	6.91686781560003	5.86724822756547	7.75748705051237	7.38778030146088	6.64535066163792	10.2165586196913	9.61296467687374	6.97049367551774	9.69133040297193	6.75478570930553	3.7974874404406	8.49703942687384	7.03575801818914
