Genes	BAT1	BAT2	BAT3	BAT4	BAT5	BAT6	BAT7	BAT8	BAT9	BAT10	BAT11	BAT12	BAT13	CRD1	CRD2	CRD3	CRD4	CRD5	CRD6	CRD7	CRD8	CRD9	CRD10	CRD11	CRD12	CRD13	CRD14	CRD15	CRD16	CRD17	CRD18	CRD19	CTX1	CTX2	CTX3	CTX4	CTX5	CTX6	CTX7-1	CTX8-1	CTX9	CTX10-1	CTX11-1	CTX12	CTX13	CTX14	CTX15	CTX16	CTX17	CTX18	CTX19	DR1	DR2	DR3	DR4	DR5	DR6	DR7	DR8	DR9	DR10	DR11	DR12	DR13	DR14	DR15	DR16	DR17	DR18	DR19	DR20	DR21	DR22	HIP1	HIP2	HIP3	HIP4	HIP5	HIP6	HIP7	HIP8	HIP9	HIP10	HIP11	HIP12	HIP13	HIP14	HIP15	HIP16	HIP17	HIP18
1110003E01RIK||	5.99762600999627	9.49707404301917	6.26189218638637	9.37867630042787	2.34591050802666	-0.262189131183828	9.22080398937995	10.3345157426321	3.35760825208199	-1.91949303473315	8.41597371136804	5.81159209112255	-1.98005312311229	4.98701541140879	8.66342695106828	6.96454429920315	5.26374187923683	3.97462606116319	8.1227824491626	6.58281013529835	9.46972169373869	6.84088151255064	6.72709722162852	6.59933704974397	10.0906296531906	7.55077122612337	7.31701643872467	8.47494306825089	8.45284070810559	6.07877143014873	8.30384814618421	5.1835876221652	7.11844501977558	4.23147160716711	5.38994002858887	6.90587407021777	4.91000802625657	5.88352750918686	9.69133040297193	0.579224798697635	7.84119885665686	7.80369246772197	7.37006479045161	9.62852499761961	7.47465002150828	3.45441068649355	6.81381139450933	4.6669483252943	1.64315065748028	3.88239259820725	8.37125557289687	10.4385880414235	9.28615235484642	6.4233028288276	3.41153405688468	4.36505390459797	12.7299471042128	8.91064063817037	8.9921029048203	7.25465710334946	6.62955475142094	2.91223279277264	9.13342079567706	11.6182063087367	9.09535309341149	7.38778030146088	7.07297238382279	6.32620810934081	-0.369324470445978	2.22330439033077	2.08895247371663	-0.385164338669613	4.35617621372427	9.41450785452551	9.06769147156343	9.83007848823672	6.66040655016247	7.54200788868633	7.76898420316534	6.90587407021777	8.84186303342496	6.72709722162852	8.03378794324558	7.89444347974677	8.05068617393311	8.84937586170546	6.95442994031097	4.23147160716711	5.54090139854321	8.87539131349135	7.27338484260554
1500011B03RIK|ENSMUSG00000072694,ENSMUSG00000092279|1500011B03Rik,1500011B03Rik	-3.20279750738344	-1.9603943653785	0.863398157748525	5.86724822756547	5.65674331537623	-0.262189131183828	0.663140831970973	10.1803094794572	2.08895247371663	-1.91949303473315	6.36400776598618	4.71425480397291	1.69520572984992	1.7291250256038	7.52063247288898	7.13817985968643	2.1259668181935	1.32157960245885	4.91000802625657	3.65038155818125	-2.01081523713192	-1.98005312311229	2.6090148398435	-2.1040538603811	2.29624610555489	3.3009844152898	2.6090148398435	2.06130203229193	-1.41528831899769	-2.66400771094204	-1.26189987809183	2.55008505469849	6.65020814519918	4.82287355235665	7.1852680781985	3.97462606116319	4.63488333870388	7.26466870768783	7.61805867287946	5.75281126415	5.96090881105126	9.29235667990363	6.64535066163792	7.56684801985415	-1.01037930666547	6.46401335187043	5.13161890553539	3.89994615495744	5.19772685749602	4.43833307788905	4.26786930458826	9.25007704962896	9.76067839288985	5.50738787307979	8.83469482199546	7.13817985968643	10.3761240722593	9.72599768425082	7.38013875363194	8.2947805330758	11.9313547115625	5.64462022554842	8.66342695106828	6.75097390298569	8.62279853400909	7.26466870768783	9.64849593620684	8.34007410361356	5.64462022554842	6.99224434214253	10.7102088575644	11.3410771891217	5.23366205993326	4.69211947812046	6.09847035502316	5.74069877102963	5.5227745065887	7.04091510334125	6.02448261411806	6.18032200179684	5.19772685749602	4.83834137093036	6.5055909583581	4.09801589333931	6.95442994031097	5.98658694240207	9.83660464154981	8.73775524266406	8.43413906256333	7.17341222848707	3.27154491390187
1700021K19RIK||	4.48872601303309	-1.9603943653785	0.863398157748525	2.29624610555489	6.4233028288276	-0.262189131183828	0.663140831970973	10.3826503067004	4.96278912006134	3.78918079513115	5.23366205993326	5.40412340783885	3.75366163442815	2.00644424904499	-2.06162242549096	5.13747567547055	-2.14705663672281	4.16993056202684	2.99920999647404	6.47747145068506	1.79000603960439	5.22479477737836	6.59933704974397	-2.1040538603811	-2.0027769994331	3.97462606116319	4.38112872134549	6.85205722256067	4.05923469742754	3.06542088017739	6.19040810318514	4.05923469742754	6.58281013529835	3.32041502779873	-0.180626433737804	4.57209051382036	5.15196418027798	1.47426442689079	3.04043668404387	4.96278912006134	-0.0196718258405686	4.82287355235665	2.65408465399501	1.55580148732521	-3.22165583386936	-1.22823903823961	4.68414498174312	2.97022494029055	-0.750659627372496	1.0369546111987	6.58728432741593	6.09847035502316	9.7193308836064	10.4306863847237	3.54859854003696	2.20982312744475	5.32422500116316	2.31448547507291	3.08898786286967	4.90161851163701	0.770688926648138	6.02448261411806	2.27800673603687	3.24700718631194	10.6482717113513	1.47426442689079	-2.77162247126908	-1.6315742244868	-0.369324470445978	8.71909153979629	2.08895247371663	4.48872601303309	3.22712016438545	2.76054200132489	3.43028951977307	2.6090148398435	3.80579408575004	5.99762600999627	5.54612305092682	0.863398157748525	4.02847409032548	2.78156685367502	0.69081058139781	6.97644305183232	2.59334299245218	2.87761584763475	5.68095708368791	3.25455256415939	2.08895247371663	0.246651865271097	6.52540060383981
1810013L24RIK|ENSMUSG00000022507|1810013L24Rik	6.92538711574865	8.71909153979629	7.11432927401141	6.95442994031097	9.37239951996411	11.0611331647229	12.4683896295714	5.00340789312859	8.64056528215466	8.48902468060014	4.45932173456285	1.64315065748028	4.20606224318351	5.43756105125261	1.463140005673	5.93955967573711	7.91351651286646	6.67352159801935	3.08898786286967	8.42565276673947	6.23624011618373	5.29541660688152	6.36400776598618	3.92712959291653	8.43413906256333	8.18446481818078	5.71620262556056	5.77822283518043	6.31481924093233	7.0893759896198	10.020989586189	6.34488996972939	5.85125913363478	8.2423481268053	7.82262627946646	6.14533840296524	5.21019617413863	10.3022387349241	7.76898420316534	8.65684065303911	3.80579408575004	5.68825512290134	2.87761584763475	6.46835303029553	6.45967367344533	6.66040655016247	5.19772685749602	6.53000803854995	5.71620262556056	8.71068651409516	7.11844501977558	1.47426442689079	6.4233028288276	7.1852680781985	2.52469659334721	-0.993207898937827	5.37219400351799	3.7974874404406	0.534605697665119	4.21539289627069	-2.14705663672281	1.36109277122451	1.36109277122451	10.0270446180173	2.11660291514133	1.47426442689079	7.32935055076959	5.35091607425107	-0.369324470445978	9.10167589197699	2.08895247371663	5.02017551426098	10.4177281641791	4.99521165226869	4.45932173456285	5.32422500116316	6.98722414093606	4.32552827041555	3.01633050154125	4.24829126482855	7.11844501977558	6.52079316912968	2.97022494029055	6.19986914112967	-0.160936823277957	5.67365904447448	6.88187478593561	4.54563102783842	4.21539289627069	6.91686781560003	2.64394686947213
2010107E04RIK|ENSMUSG00000021290|2010107E04Rik	11.0435384974688	11.214200184391	9.46972169373869	9.73307223819882	9.17319859865437	10.7102088575644	10.5149632083071	10.168151457992	10.168151457992	10.1189981672585	9.07849395790557	10.0753883028818	6.35881983881509	11.7739298518464	11.2459881057774	11.9313547115625	10.8801543647681	12.0729257018552	11.693256702099	11.693256702099	10.9313502182941	11.5533481887991	11.5122138310105	11.4841129986393	10.9954966836932	11.8421368221558	11.2046639735527	11.6473096512721	10.5069935253341	11.2360128838701	11.6062020808162	11.3531978784066	10.2100481807796	10.5643554448761	11.0807007040203	10.8472076415467	11.2459881057774	10.3473184145606	10.7102088575644	11.2800943923212	10.2897059578884	11.5385333582312	9.89047289930284	11.8622539659286	10.9144009309769	11.7235783464696	11.5122138310105	11.1023565260661	6.88187478593561	10.5861610013819	10.279916989942	9.40106087214318	10.3955034203168	8.80992705976501	10.9405598766135	9.43545735578924	10.2766982178204	7.81308543315623	9.66176587659357	7.21946419153769	9.00951571246721	9.42175655851903	8.73775524266406	9.53912136255472	11.1723064394835	8.50430574137527	10.0835329549389	9.34590603795741	10.3761240722593	8.88579776656694	9.59195272388628	8.79792356452724	10.5149632083071	10.5277898098326	11.2676764057763	11.5795767844452	10.3201716665438	10.9648602179073	11.7421999183529	10.6637338533377	12.2203004193406	9.02462077737832	11.6618694651854	9.21345018757846	9.67642155227928	10.4662150272599	11.2360128838701	10.2300830202586	12.9297339825373	11.402835604372	11.1128086346827
2210013O21RIK|ENSMUSG00000086316|2210013O21Rik	3.41153405688468	5.34387609070427	0.863398157748525	8.83827892771021	4.4723525228754	-0.262189131183828	0.663140831970973	5.58619629967973	8.78521963227686	1.71216537772686	8.56387424237874	5.2711947273922	3.75366163442815	5.37219400351799	6.21467885574244	7.61391166194056	8.2423481268053	6.13263370074677	5.90515026325705	4.81039327378588	6.91686781560003	6.4894463775744	1.69520572984992	5.00340789312859	6.37460557355996	4.55399657788072	3.19847119809485	6.73796841759198	3.18443209474318	5.30975501389278	6.66040655016247	2.78156685367502	8.56813659014144	4.14995991696653	8.31204748100486	7.42539824110216	4.35617621372427	6.92538711574865	6.34488996972939	8.67962715200994	6.01491614353142	5.70314054692628	6.28462415380263	8.22370082053868	7.28842905161831	7.4054305395333	6.19986914112967	3.25455256415939	1.31118878939773	7.195068835111	8.10501625798291	10.8278592638214	7.27338484260554	5.25212226550374	4.77708472627392	11.0530906849328	9.18657122069493	9.23707731302792	6.09847035502316	5.80652471856417	5.65674331537623	5.26374187923683	8.03378794324558	7.27338484260554	8.71068651409516	3.67874023552781	9.0749480181919	6.55812256614654	-0.369324470445978	2.81639563615252	10.3412654414471	-0.385164338669613	10.3955034203168	3.88239259820725	5.13161890553539	5.21019617413863	8.09603725651011	4.38112872134549	3.19847119809485	5.84250822365651	6.85205722256067	7.69951512570493	3.52050676970475	1.99078794661411	4.34729852285056	3.36871233941172	1.24028425641781	6.11322867386775	7.34027663519931	6.87711054948129	3.61452495794634
2410022L05RIK||	3.17039299139151	1.61141113666629	0.863398157748525	5.77822283518043	3.17039299139151	-0.262189131183828	0.663140831970973	-0.969564897572965	-2.40227164017917	-1.91949303473315	0.555372493431204	-1.93591120805954	-1.98005312311229	10.2364856862097	6.34488996972939	7.12601726055662	6.24365809586114	5.19772685749602	1.48345599620801	3.60265519116446	5.38994002858887	5.23366205993326	2.63380908494924	5.61578084892869	5.34387609070427	7.98669991134694	7.54200788868633	6.46401335187043	4.742473546995	6.73253281961025	3.06542088017739	-0.262189131183828	7.29826972851969	9.8497395222644	6.80363065469487	6.77047772946613	8.02684911629348	9.20691048186406	5.49484579149803	5.5227745065887	10.1487163173533	4.00657888070014	3.98432312508232	5.81665946368093	6.75097390298569	0.69081058139781	5.1835876221652	10.2434012183828	1.74662495952034	6.25107607553856	-0.484956065926011	12.8255887098156	7.95255416446395	6.82347653645633	0.635471082544136	10.4876648089705	9.05062322942194	5.07952941339904	10.5643554448761	3.67029906359435	2.95160628904277	8.3298241484239	4.53726547779612	3.98432312508232	7.29826972851969	5.88352750918686	8.1504714808846	5.35091607425107	-0.369324470445978	-2.19438619578248	10.3090312370489	6.10584951444545	-1.31107064327906	4.6669483252943	6.4729122404903	5.54612305092682	5.15196418027798	5.71620262556056	4.92530912083775	6.32620810934081	4.54563102783842	0.849740194498015	4.79026580275729	5.93955967573711	0.394996842988608	7.15763787278116	4.14995991696653	6.97644305183232	6.83291048855375	4.91765857354716	5.9334005618911
2700089E24RIK||	9.17319859865437	9.05062322942194	8.54308950882386	7.94314450982618	9.83660464154981	7.15262646004171	0.663140831970973	-0.969564897572965	8.75366760865141	7.12601726055662	7.93526201422618	4.21539289627069	10.1546619499065	3.95170757190404	8.03378794324558	8.34007410361356	8.23485366757871	8.66342695106828	10.5277898098326	7.74935551801111	7.89444347974677	7.93526201422618	8.42565276673947	9.42175655851903	7.74935551801111	3.06542088017739	8.06005607143216	8.96132195831657	8.87932693347689	10.1733275693785	11.8421368221558	9.3233113780989	8.42565276673947	11.0807007040203	8.45896593610866	5.56161889699817	7.49052918942572	5.5227745065887	8.9416699113454	10.5552706409203	10.0682058034386	11.402835604372	11.214200184391	8.98397600458668	10.9313502182941	10.0984468381881	8.9683194654451	8.55961189461605	8.68769917686869	10.3473184145606	10.263485797423	9.43545735578924	7.03060093303704	0.877056120999035	-0.650183960651507	9.36064103646772	9.57033012148019	4.98156107163033	7.80369246772197	7.05095696447091	8.66342695106828	1.90908392257792	10.1338989199866	5.38994002858887	7.05859046001629	5.21749547575849	8.43413906256333	4.68414498174312	11.0247675022544	5.5717554625223	9.53263605850023	6.19513862215741	12.9297339825373	9.51799240762829	9.44351432171035	8.91064063817037	10.7847570325274	10.020989586189	6.2246147230998	8.18446481818078	8.77885367996308	8.5475667446097	7.15763787278116	9.59195272388628	9.96219176196561	8.95163205656253	4.19673159009634	10.0007204581618	9.34267713124963	9.82244921369541	9.34267713124963
2900011O08RIK|ENSMUSG00000044117|2900011O08Rik	-3.20279750738344	-1.9603943653785	0.863398157748525	-2.1128576726786	-2.26181168124793	-0.262189131183828	0.663140831970973	-0.969564897572965	2.70381574483947	-1.91949303473315	-2.21371201468298	6.98183359638419	-1.98005312311229	-1.87546599121246	-2.06162242549096	-1.90307486140676	-2.14705663672281	-2.14705663672281	-2.43485217413196	-1.80952504762972	-2.01081523713192	-1.98005312311229	-1.84140322433363	-2.1040538603811	-2.0027769994331	-2.30814524226678	-2.33476620806925	-1.91949303473315	-1.41528831899769	-2.66400771094204	-1.26189987809183	-2.80824390977835	9.01705845086816	6.85748149777311	7.23352132836554	9.11074323206926	8.42565276673947	8.71068651409516	6.67352159801935	9.05849745825566	1.0217597690348	6.88187478593561	9.27843366785234	9.60220678669872	8.06005607143216	8.77234949843877	9.18657122069493	8.21418985597138	6.92112746567434	7.3648655866627	9.69133040297193	11.5533481887991	9.26477117796025	11.0338403958155	9.47597039517772	7.76898420316534	8.67085618816541	8.78521963227686	7.95255416446395	8.68769917686869	5.97483949553004	9.10167589197699	6.47747145068506	7.38013875363194	7.90503320894249	4.63488333870388	9.66938180628453	6.59175851953351	10.2502551685984	4.77708472627392	8.82662643252368	6.32051367513657	6.31481924093233	9.57764398205833	9.94764782077531	8.90164830525222	6.43609015765511	8.59601929669712	8.66714156961684	9.96219176196561	9.25007704962896	8.80992705976501	8.76315825166603	8.57598168522624	8.48902468060014	9.57033012148019	5.13747567547055	8.32513848848392	10.1611753645006	9.22080398937995	9.02462077737832
6330403K07RIK|ENSMUSG00000018451,ENSMUSG00000089738|6330403K07Rik,6330403K07Rik	-3.20279750738344	-1.9603943653785	0.863398157748525	-2.1128576726786	-2.26181168124793	-0.262189131183828	0.663140831970973	-0.969564897572965	-2.40227164017917	-1.91949303473315	-2.21371201468298	-1.93591120805954	-1.98005312311229	-1.87546599121246	-2.06162242549096	4.16993056202684	-2.14705663672281	0.743239839365287	-2.43485217413196	-1.80952504762972	6.45967367344533	-1.98005312311229	-1.84140322433363	-2.1040538603811	9.88311027772251	0.849740194498015	2.13533072124567	-1.91949303473315	-1.41528831899769	-2.66400771094204	-1.26189987809183	0.452829572002065	7.21946419153769	0.0583948740623972	7.14761504730226	7.25465710334946	7.08389355056604	2.70381574483947	5.16377843689389	2.20982312744475	-2.58579802030266	6.40062891186406	0.263271888616755	9.57033012148019	7.48685635291177	-1.6454980879639	4.76256142610198	2.6090148398435	5.86724822756547	7.25966290551865	4.02847409032548	11.1310315924611	11.6062020808162	11.3774144573792	10.7525683776775	9.10167589197699	11.0807007040203	11.2910397149347	10.7603655691411	10.7350159938238	12.0729257018552	11.4277134450893	8.41597371136804	12.7756726230865	11.693256702099	10.2961037145885	12.1950668557053	11.1932105344232	9.94764782077531	10.7689524272096	10.4580418964186	10.3090312370489	11.0247675022544	6.97644305183232	7.80369246772197	7.5089466492242	2.35530430766128	8.60906837944936	3.88239259820725	7.64760137304292	8.2947805330758	9.11851379232965	6.66040655016247	7.74139842255291	6.40758011394603	4.39885090858743	-0.180626433737804	1.71216537772686	6.68973675041535	6.66040655016247	4.8498115635138
